"Notes"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"ICD Chapter"	"ICD Chapter Code"	"Single Race 6"	"Single Race 6 Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"More than one race"	"M"	66	96232	68.6
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"American Indian or Alaska Native"	"1002-5"	19	12332	Unreliable
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian"	"A"	18	98655	Unreliable
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	418	267808	156.1
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	3888	Suppressed
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	386	831312	46.4
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"More than one race"	"M"	61	96232	63.4
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Codes for special purposes"	"U00-U99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	12332	Suppressed
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Codes for special purposes"	"U00-U99"	"Asian"	"A"	Suppressed	98655	Suppressed
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Codes for special purposes"	"U00-U99"	"Black or African American"	"2054-5"	19	267808	Unreliable
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Codes for special purposes"	"U00-U99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	3888	Unreliable
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Codes for special purposes"	"U00-U99"	"White"	"2106-3"	17	831312	Unreliable
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"Codes for special purposes"	"U00-U99"	"More than one race"	"M"	Suppressed	96232	Suppressed
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"External causes of morbidity and mortality"	"V01-Y89"	"American Indian or Alaska Native"	"1002-5"	10	12332	Unreliable
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"External causes of morbidity and mortality"	"V01-Y89"	"Asian"	"A"	Suppressed	98655	Suppressed
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"External causes of morbidity and mortality"	"V01-Y89"	"Black or African American"	"2054-5"	252	267808	94.1
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"External causes of morbidity and mortality"	"V01-Y89"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	3888	Suppressed
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	304	831312	36.6
	"Female"	"F"	"2022 "	"2022"	"< 1 year"	"1"	"External causes of morbidity and mortality"	"V01-Y89"	"More than one race"	"M"	36	96232	37.4
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain infectious and parasitic diseases"	"A00-B99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	52356	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain infectious and parasitic diseases"	"A00-B99"	"Asian"	"A"	Suppressed	411243	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain infectious and parasitic diseases"	"A00-B99"	"Black or African American"	"2054-5"	24	1042839	2.3
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain infectious and parasitic diseases"	"A00-B99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	48	3439621	1.4
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain infectious and parasitic diseases"	"A00-B99"	"More than one race"	"M"	Suppressed	379498	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Neoplasms"	"C00-D48"	"American Indian or Alaska Native"	"1002-5"	Suppressed	52356	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Neoplasms"	"C00-D48"	"Asian"	"A"	Suppressed	411243	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	24	1042839	2.3
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Neoplasms"	"C00-D48"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	87	3439621	2.5
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Neoplasms"	"C00-D48"	"More than one race"	"M"	Suppressed	379498	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"American Indian or Alaska Native"	"1002-5"	0	52356	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Asian"	"A"	Suppressed	411243	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	Suppressed	1042839	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	Suppressed	3439621	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"More than one race"	"M"	0	379498	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"American Indian or Alaska Native"	"1002-5"	Suppressed	52356	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Asian"	"A"	Suppressed	411243	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	10	1042839	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	30	3439621	0.9
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"More than one race"	"M"	Suppressed	379498	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Mental and behavioural disorders"	"F01-F99"	"American Indian or Alaska Native"	"1002-5"	0	52356	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Mental and behavioural disorders"	"F01-F99"	"Asian"	"A"	0	411243	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	Suppressed	1042839	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Mental and behavioural disorders"	"F01-F99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	Suppressed	3439621	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Mental and behavioural disorders"	"F01-F99"	"More than one race"	"M"	0	379498	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the nervous system"	"G00-G98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	52356	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the nervous system"	"G00-G98"	"Asian"	"A"	Suppressed	411243	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	19	1042839	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the nervous system"	"G00-G98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	38	3439621	1.1
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the nervous system"	"G00-G98"	"More than one race"	"M"	Suppressed	379498	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the eye and adnexa"	"H00-H57"	"American Indian or Alaska Native"	"1002-5"	0	52356	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the eye and adnexa"	"H00-H57"	"Asian"	"A"	0	411243	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the eye and adnexa"	"H00-H57"	"Black or African American"	"2054-5"	Suppressed	1042839	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the eye and adnexa"	"H00-H57"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the eye and adnexa"	"H00-H57"	"White"	"2106-3"	0	3439621	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the eye and adnexa"	"H00-H57"	"More than one race"	"M"	0	379498	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the ear and mastoid process"	"H60-H93"	"American Indian or Alaska Native"	"1002-5"	0	52356	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the ear and mastoid process"	"H60-H93"	"Asian"	"A"	0	411243	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the ear and mastoid process"	"H60-H93"	"Black or African American"	"2054-5"	0	1042839	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the ear and mastoid process"	"H60-H93"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the ear and mastoid process"	"H60-H93"	"White"	"2106-3"	0	3439621	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the ear and mastoid process"	"H60-H93"	"More than one race"	"M"	0	379498	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	0	52356	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the circulatory system"	"I00-I99"	"Asian"	"A"	Suppressed	411243	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	17	1042839	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the circulatory system"	"I00-I99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	19	3439621	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the circulatory system"	"I00-I99"	"More than one race"	"M"	Suppressed	379498	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the respiratory system"	"J00-J98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	52356	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the respiratory system"	"J00-J98"	"Asian"	"A"	Suppressed	411243	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	39	1042839	3.7
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the respiratory system"	"J00-J98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	16380	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	43	3439621	1.3
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the respiratory system"	"J00-J98"	"More than one race"	"M"	Suppressed	379498	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the digestive system"	"K00-K92"	"American Indian or Alaska Native"	"1002-5"	0	52356	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the digestive system"	"K00-K92"	"Asian"	"A"	Suppressed	411243	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	14	1042839	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the digestive system"	"K00-K92"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	16	3439621	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the digestive system"	"K00-K92"	"More than one race"	"M"	Suppressed	379498	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"American Indian or Alaska Native"	"1002-5"	0	52356	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Asian"	"A"	0	411243	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	0	1042839	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	0	3439621	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"More than one race"	"M"	0	379498	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"American Indian or Alaska Native"	"1002-5"	0	52356	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Asian"	"A"	0	411243	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	0	1042839	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	Suppressed	3439621	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"More than one race"	"M"	0	379498	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the genitourinary system"	"N00-N98"	"American Indian or Alaska Native"	"1002-5"	0	52356	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the genitourinary system"	"N00-N98"	"Asian"	"A"	0	411243	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the genitourinary system"	"N00-N98"	"Black or African American"	"2054-5"	0	1042839	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the genitourinary system"	"N00-N98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	Suppressed	3439621	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the genitourinary system"	"N00-N98"	"More than one race"	"M"	Suppressed	379498	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"American Indian or Alaska Native"	"1002-5"	0	52356	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Asian"	"A"	0	411243	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Black or African American"	"2054-5"	0	1042839	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"White"	"2106-3"	0	3439621	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"More than one race"	"M"	0	379498	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain conditions originating in the perinatal period"	"P00-P96"	"American Indian or Alaska Native"	"1002-5"	Suppressed	52356	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Asian"	"A"	0	411243	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Black or African American"	"2054-5"	10	1042839	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	16380	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain conditions originating in the perinatal period"	"P00-P96"	"White"	"2106-3"	Suppressed	3439621	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain conditions originating in the perinatal period"	"P00-P96"	"More than one race"	"M"	0	379498	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	52356	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Asian"	"A"	Suppressed	411243	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Black or African American"	"2054-5"	54	1042839	5.2
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	16380	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	99	3439621	2.9
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"More than one race"	"M"	Suppressed	379498	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	52356	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian"	"A"	Suppressed	411243	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	34	1042839	3.3
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	16380	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	58	3439621	1.7
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"More than one race"	"M"	Suppressed	379498	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Codes for special purposes"	"U00-U99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	52356	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Codes for special purposes"	"U00-U99"	"Asian"	"A"	Suppressed	411243	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Codes for special purposes"	"U00-U99"	"Black or African American"	"2054-5"	Suppressed	1042839	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Codes for special purposes"	"U00-U99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	16380	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Codes for special purposes"	"U00-U99"	"White"	"2106-3"	16	3439621	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"Codes for special purposes"	"U00-U99"	"More than one race"	"M"	Suppressed	379498	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"External causes of morbidity and mortality"	"V01-Y89"	"American Indian or Alaska Native"	"1002-5"	Suppressed	52356	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"External causes of morbidity and mortality"	"V01-Y89"	"Asian"	"A"	15	411243	Unreliable
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"External causes of morbidity and mortality"	"V01-Y89"	"Black or African American"	"2054-5"	222	1042839	21.3
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"External causes of morbidity and mortality"	"V01-Y89"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	16380	Suppressed
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	277	3439621	8.1
	"Female"	"F"	"2022 "	"2022"	"1-4 years"	"1-4"	"External causes of morbidity and mortality"	"V01-Y89"	"More than one race"	"M"	31	379498	8.2
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Certain infectious and parasitic diseases"	"A00-B99"	"American Indian or Alaska Native"	"1002-5"	0	76568	Unreliable
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Certain infectious and parasitic diseases"	"A00-B99"	"Asian"	"A"	Suppressed	569456	Suppressed
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Certain infectious and parasitic diseases"	"A00-B99"	"Black or African American"	"2054-5"	Suppressed	1357529	Suppressed
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Certain infectious and parasitic diseases"	"A00-B99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	22269	Unreliable
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	21	4745056	0.4
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Certain infectious and parasitic diseases"	"A00-B99"	"More than one race"	"M"	Suppressed	486201	Suppressed
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Neoplasms"	"C00-D48"	"American Indian or Alaska Native"	"1002-5"	0	76568	Unreliable
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Neoplasms"	"C00-D48"	"Asian"	"A"	Suppressed	569456	Suppressed
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	39	1357529	2.9
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Neoplasms"	"C00-D48"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	22269	Suppressed
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	93	4745056	2.0
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Neoplasms"	"C00-D48"	"More than one race"	"M"	Suppressed	486201	Suppressed
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"American Indian or Alaska Native"	"1002-5"	Suppressed	76568	Suppressed
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Asian"	"A"	Suppressed	569456	Suppressed
	"Female"	"F"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	Suppressed	1357529	Suppressed
