Age_groups	Gender	Year	Deaths	Population	Crude Rate
60-64 years	F	2002	312	6051668	5.15560338075387
60-64 years	F	2003	395	6377463	6.19368548276956
60-64 years	F	2004	370	6637798	5.57413768843222
60-64 years	F	2005	451	6860551	6.57381600982195
60-64 years	F	2006	543	7058989	7.69231967920619
60-64 years	F	2007	522	7639198	6.83317803779926
60-64 years	F	2008	555	7979525	6.95530122407035
60-64 years	F	2009	572	8383324	6.82306922647866
60-64 years	F	2010	690	8740424	7.89435386658588
60-64 years	F	2011	803	9264438	8.66755220338244
60-64 years	F	2012	819	9279200	8.82619191309596
60-64 years	F	2013	898	9447628	9.50503131579694
60-64 years	F	2014	898	9688238	9.26897130314098
60-64 years	F	2015	922	9952697	9.2638206508246
60-64 years	F	2016	970	10167404	9.54029170081173
60-64 years	F	2017	978	10430419	9.3764210239301
60-64 years	F	2018	1056	10602115	9.9602767938284
60-64 years	F	2019	1097	10714416	10.2385421659939
60-64 years	F	2020	1313	10823072	12.1314909482262
60-64 years	F	2021	1339	10902491	12.281596930463
60-64 years	F	2022	1387	10820443	12.8183291571334
60-64 years	M	2000	666	5136627	12.9657068734016
60-64 years	M	2001	756	5302150	14.2583668889036
60-64 years	M	2002	794	5508597	14.413833504248
60-64 years	M	2003	863	5816925	14.8360173115521
60-64 years	M	2004	949	6060330	15.6592132771648
60-64 years	M	2005	1059	6277726	16.8691656819683
60-64 years	M	2006	1183	6474264	18.272347250591
60-64 years	M	2007	1086	7034464	15.4382764628549
60-64 years	M	2008	1197	7362970	16.2570267161213
60-64 years	M	2009	1207	7741673	15.5909452646734
60-64 years	M	2010	1390	8077500	17.2082946456206
60-64 years	M	2011	1481	8542154	17.3375474148558
60-64 years	M	2012	1711	8534485	20.0480755429297
60-64 years	M	2013	1833	8674373	21.1312102903576
60-64 years	M	2014	1844	8877894	20.7706917879398
60-64 years	M	2015	1888	9117180	20.708157566265
60-64 years	M	2016	2235	9315632	23.9919309822458
60-64 years	M	2017	2304	9557283	24.1072698171646
60-64 years	M	2018	2385	9729536	24.5129880808293
60-64 years	M	2019	2443	9856730	24.7850960714152
60-64 years	M	2020	3085	9977506	30.9195504367524
60-64 years	M	2021	3257	10333259	31.5195815763449
60-64 years	M	2022	3281	10297980	31.8606173249511
65-69 years	F	2000	393	5133183	7.65606836927497
65-69 years	F	2001	443	5134618	8.62771096116595
65-69 years	F	2002	430	5163814	8.3271783220697
65-69 years	F	2003	491	5253706	9.34578371914987
65-69 years	F	2004	510	5370418	9.49646750029514
65-69 years	F	2005	617	5469500	11.2807386415577
65-69 years	F	2006	776	5609202	13.834409957067
65-69 years	F	2007	716	5824805	12.292256994011
65-69 years	F	2008	845	6147908	13.7445127675951
65-69 years	F	2009	931	6407878	14.528990720485
65-69 years	F	2010	1086	6582716	16.4977495611234
65-69 years	F	2011	1190	6801858	17.4952196885028
65-69 years	F	2012	1370	7370497	18.587620346362
65-69 years	F	2013	1402	7695527	18.2183754276998
65-69 years	F	2014	1439	8076160	17.8178738410334
65-69 years	F	2015	1373	8471278	16.2077079751131
65-69 years	F	2016	1491	8883164	16.7845600959298
65-69 years	F	2017	1497	8906513	16.8079247175634
65-69 years	F	2018	1504	9052080	16.6149658421048
65-69 years	F	2019	1535	9255228	16.5852208070941
65-69 years	F	2020	1914	9483316	20.1828136909073
65-69 years	F	2021	1978	9646107	20.5056817221704
65-69 years	F	2022	1934	9757521	19.8206081237232
65-69 years	M	2000	725	4400362	16.4759172086297
65-69 years	M	2001	799	4427615	18.0458328016325
65-69 years	M	2002	818	4474667	18.2806899373741
65-69 years	M	2003	838	4577090	18.3085759729435
65-69 years	M	2004	866	4703011	18.4137353708082
65-69 years	M	2005	929	4809127	19.3174353682072
65-69 years	M	2006	1196	4943999	24.190943404317
65-69 years	M	2007	1132	5145430	22.0001049474971
65-69 years	M	2008	1263	5446439	23.1894637946005
65-69 years	M	2009	1278	5684499	22.482192362071
65-69 years	M	2010	1588	5852547	27.1334856430884
65-69 years	M	2011	1650	6071930	27.1742263168383
65-69 years	M	2012	1848	6606856	27.9709441222875
65-69 years	M	2013	1982	6913190	28.669832595372
65-69 years	M	2014	2006	7249106	27.672377807691
65-69 years	M	2015	2072	7596190	27.2768322014062
65-69 years	M	2016	2267	7936919	28.5627206224481
65-69 years	M	2017	2406	7929868	30.3409842383253
65-69 years	M	2018	2426	8034813	30.1936087373782
65-69 years	M	2019	2570	8199773	31.3423310620916
65-69 years	M	2020	3127	8390351	37.2690010227224
65-69 years	M	2021	3267	8748213	37.3447697261144
65-69 years	M	2022	3258	8873901	36.7144055359644
70-74 years	F	2000	905	4954529	18.2661157094852
70-74 years	F	2001	952	4908508	19.3948955568576
70-74 years	F	2002	1058	4852844	21.8016486827106
70-74 years	F	2003	1114	4794496	23.2349761059348
70-74 years	F	2004	1139	4739945	24.0298146919426
70-74 years	F	2005	1315	4729069	27.8067416652199
70-74 years	F	2006	1665	4741436	35.1159437773704
70-74 years	F	2007	1614	4770997	33.8294071448798
70-74 years	F	2008	1885	4856336	38.8152714309718
70-74 years	F	2009	1926	4967279	38.77374312979
70-74 years	F	2010	2135	5034194	42.409966719598
70-74 years	F	2011	2432	5203567	46.7371708675991
70-74 years	F	2012	2729	5412033	50.4246740550178
70-74 years	F	2013	2937	5723597	51.3138853067398
70-74 years	F	2014	2970	5973085	49.7230493120389
70-74 years	F	2015	2675	6186891	43.2365787598327
70-74 years	F	2016	2710	6356057	42.636496179943
70-74 years	F	2017	2982	6899793	43.2186878649838
70-74 years	F	2018	2893	7194151	40.2132232142472
70-74 years	F	2019	3070	7528626	40.777693034559
70-74 years	F	2020	3555	7882542	45.0996645498368
70-74 years	F	2021	3610	8150929	44.2894300760073
70-74 years	F	2022	3704	8120246	45.6143816332658
70-74 years	M	2000	1092	3902912	27.9791089319974
70-74 years	M	2001	1138	3913438	29.0792903835451
70-74 years	M	2002	1167	3897210	29.9444987568029
70-74 years	M	2003	1227	3875623	31.6594261103312
70-74 years	M	2004	1292	3854159	33.5222288442174
70-74 years	M	2005	1353	3874001	34.9251329568578
70-74 years	M	2006	1804	3908390	46.1571132870568
70-74 years	M	2007	1634	3957495	41.2887445214713
70-74 years	M	2008	1891	4054996	46.633831451375
70-74 years	M	2009	2115	4173443	50.6775820347852
70-74 years	M	2010	2143	4243972	50.495149355368
70-74 years	M	2011	2504	4404383	56.8524581082072
70-74 years	M	2012	2718	4596006	59.1383039969922
70-74 years	M	2013	3017	4884452	61.7674203779667
70-74 years	M	2014	2948	5099939	57.8046129571354
70-74 years	M	2015	2884	5296158	54.4545687647536
70-74 years	M	2016	2929	5454190	53.7018329027775
70-74 years	M	2017	3124	5947272	52.5282852373323
70-74 years	M	2018	3294	6211272	53.0326155415509
70-74 years	M	2019	3329	6499806	51.2169132432568
70-74 years	M	2020	3892	6793189	57.292679476458
70-74 years	M	2021	3954	7120873	55.5268995809924
70-74 years	M	2022	4010	7036771	56.9863649108377
75-79 years	F	2000	2205	4371357	50.4420023347441
75-79 years	F	2001	2569	4378159	58.6776313971238
75-79 years	F	2002	2667	4368692	61.0480207805906
75-79 years	F	2003	2935	4365982	67.2242808147171
75-79 years	F	2004	2889	4321319	66.8545876849175
75-79 years	F	2005	3217	4299256	74.8269002822814
75-79 years	F	2006	4324	4269136	101.2851312303
75-79 years	F	2007	4186	4225224	99.0716705197168
75-79 years	F	2008	4724	4178497	113.055005184879
75-79 years	F	2009	4904	4135780	118.574972556567
75-79 years	F	2010	5335	4135407	129.007858234994
75-79 years	F	2011	5966	4155949	143.553253420579
75-79 years	F	2012	6559	4198131	156.236191772005
75-79 years	F	2013	6890	4287534	160.698434111543
75-79 years	F	2014	6396	4410758	145.009089140687
75-79 years	F	2015	5633	4512927	124.819213782984
75-79 years	F	2016	5362	4644276	115.453948042709
75-79 years	F	2017	5611	4842445	115.871217948784
75-79 years	F	2018	6026	5122392	117.640352397864
75-79 years	F	2019	6180	5334166	115.856911839639
75-79 years	F	2020	7003	5513149	127.02359395692
75-79 years	F	2021	6694	5432359	123.224551249282
75-79 years	F	2022	7186	5951314	120.746443558515
75-79 years	M	2000	1807	3044456	59.3537893140844
75-79 years	M	2001	1934	3077254	62.8482406717158
75-79 years	M	2002	2094	3101769	67.5098629201594
75-79 years	M	2003	2267	3131860	72.3851002279795
75-79 years	M	2004	2268	3140080	72.2274591730147
75-79 years	M	2005	2548	3164353	80.5219898032868
75-79 years	M	2006	3390	3177898	106.674285958832
75-79 years	M	2007	3318	3175139	104.499362075172
75-79 years	M	2008	3823	3167246	120.70423326764
75-79 years	M	2009	3804	3159284	120.407028934404
75-79 years	M	2010	4315	3182388	135.590003481662
75-79 years	M	2011	4669	3232738	144.428654595578
75-79 years	M	2012	5133	3291452	155.949410776764
75-79 years	M	2013	5191	3390347	153.111171216398
75-79 years	M	2014	5053	3511566	143.895914244528
75-79 years	M	2015	4606	3610906	127.558014525994
75-79 years	M	2016	4557	3723619	122.380941766599
75-79 years	M	2017	4686	3898816	120.190334706742
75-79 years	M	2018	4898	4144674	118.175760023587
75-79 years	M	2019	5034	4318499	116.568279858349
75-79 years	M	2020	5704	4473684	127.501182470644
75-79 years	M	2021	5358	4472410	119.801181018735
75-79 years	M	2022	5845	4909686	119.050383262799
80-84 years	F	2000	4528	3110470	145.572855549161
80-84 years	F	2001	5024	3211574	156.434197063496
80-84 years	F	2002	5599	3295412	169.902883159981
80-84 years	F	2003	6097	3347175	182.153607146325
80-84 years	F	2004	6333	3417423	185.315075131173
80-84 years	F	2005	7452	3454579	215.713694780174
80-84 years	F	2006	9578	3463549	276.537158850647
80-84 years	F	2007	9669	3469267	278.704406435135
80-84 years	F	2008	11276	3477946	324.214349503989
80-84 years	F	2009	11055	3454860	319.984022507424
80-84 years	F	2010	12220	3448953	354.310424062027
80-84 years	F	2011	13676	3446248	396.837372121797
80-84 years	F	2012	14605	3426353	426.254971393782
80-84 years	F	2013	14913	3398468	438.815372102959
80-84 years	F	2014	13974	3378554	413.608898954997
80-84 years	F	2015	11828	3386676	349.251006001165
80-84 years	F	2016	11253	3412384	329.7694515037
80-84 years	F	2017	11258	3456231	325.730542894847
80-84 years	F	2018	11259	3536942	318.325830618653
80-84 years	F	2019	11096	3637483	305.046099184518
80-84 years	F	2020	12432	3715123	334.632258474349
80-84 years	F	2021	11195	3605202	310.523515741975
80-84 years	F	2022	11711	3834386	305.420476707353
80-84 years	M	2000	2578	1834897	140.498349498637
80-84 years	M	2001	2920	1926631	151.55989911924
80-84 years	M	2002	3338	1998991	166.984243550871
80-84 years	M	2003	3611	2051421	176.02432655218
80-84 years	M	2004	3698	2111081	175.170919543116
80-84 years	M	2005	4505	2156614	208.892272794297
80-84 years	M	2006	6036	2184568	276.301767672144
80-84 years	M	2007	5857	2217809	264.089468479928
80-84 years	M	2008	6915	2252413	307.004088504195
80-84 years	M	2009	6864	2272851	301.999559144
80-84 years	M	2010	7788	2294374	339.438992945352
80-84 years	M	2011	8761	2340295	374.354515135912
80-84 years	M	2012	9219	2356698	391.182917794304
80-84 years	M	2013	9749	2370170	411.32070695351
80-84 years	M	2014	9376	2381812	393.649876648535
80-84 years	M	2015	7980	2412665	330.754580515737
80-84 years	M	2016	7647	2453255	311.708322208657
80-84 years	M	2017	7792	2509059	310.554674082993
80-84 years	M	2018	7722	2590366	298.104592169601
80-84 years	M	2019	7706	2679724	287.566928534431
80-84 years	M	2020	8016	2749591	291.534268187523
80-84 years	M	2021	7523	2696104	279.032262850394
80-84 years	M	2022	8127	2825159	287.665225213873
< 1 year	F	2000	1	1856631	0.0538609987660445
< 1 year	F	2001	1	1962905	0.0509449005428179
< 1 year	F	2002	4	1932939	0.206938760095378
< 1 year	F	2003	7	1942634	0.360335503239416
< 1 year	F	2005	6	1956682	0.306641549316649
< 1 year	F	2008	9	2022889	0.44490824756079
< 1 year	F	2010	2	1929877	0.103633547630238
< 1 year	F	2011	5	1952827	0.256039065416445
< 1 year	F	2012	2	1926339	0.103823885619302
< 1 year	F	2013	4	1925056	0.207786163103827
< 1 year	F	2014	2	1930493	0.103600479255817
< 1 year	F	2015	1	1942904	0.0514693469157509
< 1 year	F	2016	3	1939667	0.154665723549455
< 1 year	F	2017	6	1924145	0.311826811388955
< 1 year	F	2018	6	1879703	0.319199362878072
< 1 year	F	2019	5	1847935	0.270572287445175
< 1 year	F	2022	7	1800246	0.388835748003328
< 1 year	M	2000	7	1949017	0.359155410137521
< 1 year	M	2001	6	2049753	0.292718195802128
< 1 year	M	2002	7	2018522	0.346788392695249
< 1 year	M	2004	7	2052042	0.341123622226056
< 1 year	M	2005	9	2047711	0.439515146424471
< 1 year	M	2008	6	2109846	0.284380945339138
< 1 year	M	2016	7	2030478	0.344746409466145
< 1 year	M	2017	3	2015150	0.148872292385182
< 1 year	M	2019	4	1935117	0.20670584776011
< 1 year	M	2020	4	1908141	0.209628114484202
< 1 year	M	2021	3	1821502	0.164699242712882
